text_title,address,text,file_name,file_type,unused,translation,credit,notes
BattleFrontier_BattleDomeLobby_Text_NotEnoughValidMonsLv50,824A353,"Excuse me!\p
You don't have three eligible POKéMON.\p
You must have three different POKéMON\n
of Level 50 or less to enter.\p
They also must be holding different\n
kinds of items.\p
EGGS{STR_VAR_1} ineligible.\p
Please come see me when you are ready.$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_ShowYouToBattleDome,824A437,"I will now show you to\n
the BATTLE DOME.$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_DidntSaveBeforeQuitting,824A45F,"Excuse me!\p
You didn't save before you quit your\n
challenge last time.\p
Because of that, your challenge so far\n
has been disqualified. Sorry!$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_CongratsForWinningTourney,824A4E9,"Congratulations for winning\n
your Battle Tournament!$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_HereIsYourPrize,824A51D,"Here is your prize for your Battle\n
Tournament victory.$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,True,,,
BattleFrontier_BattleDomeLobby_Text_ReceivedPrize,824A554,"{PLAYER} received the prize\n
{STR_VAR_1}.$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_BagFullMakeRoom,824A56E,"Oh, your BAG appears to be full.\p
Please make room in your BAG, then come\n
see me.$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,True,,,
BattleFrontier_BattleDomeLobby_Text_ThankYouForPlaying,824A5BF,"Thank you for playing!$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_RecordWillBeSaved,824A5D6,"Your record will be saved.\n
Please wait.$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_WeveBeenWaitingForYou,824A5FE,"We've been waiting for you!$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_OkayToSaveBeforeChallenge2,824A61A,"Before I show you to the BATTLE DOME,\n
I must save the data. Is that okay?$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_WelcomeDoubleBattle,824A664,"Where the strategies of TRAINERS\n
are put to the test!\p
Welcome to the BATTLE DOME!\p
I am your guide to the DOUBLE BATTLE\n
Tournament.$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_TakeDoublesChallenge,824A6E7,"Would you like to challenge\n
the DOUBLE BATTLE Tournament?$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_ExplainDoublesChallenge,824A721,"The DOUBLE BATTLE Tournament\n
is exactly as the name suggests--\l
a tournament of DOUBLE BATTLES.\p
All participating TRAINERS must\n
enter three POKéMON each.\p
In each battle, one of the three\n
POKéMON must be held in reserve.\p
The remaining two POKéMON must take\n
part in a DOUBLE BATTLE.\p
Choose the two battling POKéMON after\n
examining the opponent's trio.\p
You win the tournament by defeating\n
four TRAINERS.\p
Battle Points are awarded to\n
the tournament winner.\p
If you want to interrupt your\n
tournament, please save the game.\p
If you don't save before interrupting,\n
you will be disqualified.$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_PrevTourneyResultsSinglesLv50,824A966,"They're the results of the last\n
Level 50 SINGLE BATTLE Tournament.$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_PrevTourneyResultsDoublesLv50,824A9A9,"They're the results of the last\n
Level 50 DOUBLE BATTLE Tournament.$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_PrevTourneyResultsSinglesLvOpen,824A9EC,"They're the results of the last\n
Open Level SINGLE BATTLE Tournament.$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_PrevTourneyResultsDoublesLvOpen,824AA31,"They're the results of the last\n
Open Level DOUBLE BATTLE Tournament.$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_LastWinnerWasTough,824AA76,"Did you see it?\n
The last Battle Tournament?\p
The winner, {STR_VAR_1}, was seriously\n
tough.\p
You should check out the results\n
on the monitor beside the PC.$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_OutsideWest_Text_LongDreamedAboutBattleFrontier,824AB06,"The BATTLE FRONTIER…\n
I've long dreamed about a place like it.$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_OutsideWest_Text_BattleDomeSign2,824AB44,"The BATTLE DOME\n
Become the Unbeatable Superstar!$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_OutsideWest_Text_QuestionMarkUnderConstruction,824AB75,"The ??????\n
Under Construction!$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_WinnersGainReputation,824AB94,"When a TRAINER chains tournament\n
wins at the BATTLE DOME, he or she\l
gains a reputation as a star.\p
Tough TRAINERS are drawn by that\n
reputation to the BATTLE DOME.\p
A true superstar is a TRAINER who\n
can keep winning tournaments.$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_TrashedInFirstRound,824AC76,"I ran into one of the tournament\n
favorites in the very first round.\p
Of course I got trashed…$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_NeedToCheckOpponentCarefully,824ACD3,"I would've won if I'd kept this POKéMON\n
held in reserve.\p
You need to check your opponent's\n
POKéMON carefully before choosing\l
your battling POKéMON.$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_CongratsDefeatedTucker,824AD67,"Congratulations!\p
You defeated the DOME ACE and won\n
the Battle Tournament!$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_AwardTheseBattlePoints,824ADB1,"In recognition of your strategy--\n
a thing of beauty it was, too--\l
we award you these Battle Point(s)!$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_RecordLastMatch,824AE17,"Would you like to record your\n
last BATTLE DOME match on your\l
FRONTIER PASS?$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_RulesAreListed,824AE63,"The Battle Tournament rules\n
are listed.$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_ReadWhichHeading,824AE8B,"Which heading do you want to read?$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_ExplainMatchupRules,824AEAE,"The tournament matchups are drawn up\n
based on the toughness of POKéMON\l
held by TRAINERS.\p
The matchups avoid having tough\n
TRAINERS face each other right away.$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_ExplainTourneyTree,824AF4C,"The tournament chart, or as we call it,\n
the “Tree,” is available for viewing\l
in the Waiting Room from any guide.\p
The Tournament Tree will provide\n
several kinds of data.\p
The data on view includes the previous\n
tournament's results, the POKéMON held\l
by TRAINERS, and the battle styles of\l
TRAINERS.$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomeLobby_Text_ExplainDoubleKORules,824B073,"If battling POKéMON faint at the same\n
time--a double KO--in a tournament\l
match, the REFEREES will review\l
the match and declare the winner.$
",data\maps\BattleFrontier_BattleDomeLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomePreBattleRoom_Text_ReadyForRound1,824B65C,"Your 1st-round match is next.\n
Are you ready?$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomePreBattleRoom_Text_ReadyForRound2,824B689,"Your 2nd-round match is next.\n
Are you ready?$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomePreBattleRoom_Text_ReadyForSemifinals,824B6B6,"Your semifinal match is next.\n
Are you ready?$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomePreBattleRoom_Text_ReadyForFinals,824B6E3,"Your final match is next.\n
Are you ready?$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomePreBattleRoom_Text_ChooseTwoMons,824B70C,"Please choose the two POKéMON\n
that are to appear in battle.$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomePreBattleRoom_Text_RightThisWay,824B748,"Right this way, please.$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomePreBattleRoom_Text_RestoreMonsToFullHealth,824B760,"Thank you for competing!\p
I'll restore your POKéMON to\n
full health.$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomePreBattleRoom_Text_Round1Complete,824B7A3,"All 1st-round matches have been\n
completed.\p
These are the teams that advanced!$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomePreBattleRoom_Text_Round2Complete,824B7F1,"All 2nd-round matches have been\n
completed.\p
These are the teams that advanced!$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomePreBattleRoom_Text_SemifinalsComplete,824B83F,"All semifinal matches have been\n
completed.\p
These are the teams that advanced!$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomePreBattleRoom_Text_CongratsReadyForRound2,824B88D,"Congratulations for getting through\n
the 1st round.\p
The 2nd round is next.\n
Are you ready?$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,True,,,
BattleFrontier_BattleDomePreBattleRoom_Text_CongratsReadyForSemifinals,824B8E6,"Congratulations for advancing\n
to the semifinals.\p
The best four teams meet in this round.\n
Are you ready?$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,True,,,
BattleFrontier_BattleDomePreBattleRoom_Text_CongratsReadyForFinals,824B94E,"Congratulations for advancing\n
to the final match.\p
You're one win from the championship.\n
Are you ready?$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,True,,,
BattleFrontier_BattleDomePreBattleRoom_Text_PlayersNextOpponentIsTrainer,824B9B5,"{PLAYER}'s next opponent\n
is this TRAINER.$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomePreBattleRoom_Text_TourneyInRound1,824B9D9,"The tournament is in the 1st round.$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomePreBattleRoom_Text_TourneyInRound2,824B9FD,"The tournament is in the 2nd round.$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomePreBattleRoom_Text_TourneyInSemifinals,824BA21,"The tournament is in the semifinals.$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomePreBattleRoom_Text_TourneyInFinals,824BA46,"The tournament is up to the final.$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomePreBattleRoom_Text_SaveAndQuitGame,824BA69,"Would you like to save and\n
quit the game?$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomePreBattleRoom_Text_RetireYourChallenge,824BA93,"Would you like to retire from your\n
Battle Tournament challenge?$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomePreBattleRoom_Text_SavingDataPleaseWait,824BAD3,"I am saving your data.\n
Please wait.$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomePreBattleRoom_Text_RecordLastMatch,824BAF7,"Should I record your last match\n
on your FRONTIER PASS?$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomePreBattleRoom_Text_ReadyForTuckerSilver,824BB2E,"Congratulations for advancing\n
to the final match.\p
For the final match, you will challenge\n
the DOME ACE TUCKER.\p
Are you ready?$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomePreBattleRoom_Text_ReadyForTuckerGold,824BBAC,"Congratulations for advancing\n
to the final match.\p
For the final match, you will challenge\n
the DOME ACE TUCKER.\p
Are you ready?$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomePreBattleRoom_Text_ReadyForTuckerSilverShort,824BC2A,"Your final battle against TUCKER is\n
next. Are you ready?$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleDomePreBattleRoom_Text_ReadyForTuckerGoldShort,824BC63,"Your final battle against TUCKER is\n
next. Are you ready?$
",data\maps\BattleFrontier_BattleDomePreBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryBattleRoom_Text_GetAMoveOn,825B1E2,"Hey, hey!\n
Get a move on!$
",data\maps\BattleFrontier_BattleFactoryBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryBattleRoom_Text_NolandImFactoryHead,825B1FB,"Hey, my name's NOLAND!\n
I'm basically in charge of this place,\l
which is why I'm the FACTORY HEAD!\p
I had a look at your Battle Swap data.\p
You seem to have the right idea,\n
but you're still square in your head!\p
Listen up, okay? Knowledge isn't only\n
about reading books or doing desk work.\p
Just doing that sort of thing…\n
It may as well be useless!\p
You have to experience things with\n
your heart and your body, understand?\p
I'll take you on under the same\n
conditions as you.\p
I'll be using rental POKéMON, too!$
",data\maps\BattleFrontier_BattleFactoryBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryBattleRoom_Text_ShakeOutKnowledgeBringItOn,825B3F1,"Shake out every last bit of your\n
knowledge and bring it on!$
",data\maps\BattleFrontier_BattleFactoryBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryBattleRoom_Text_NolandLetsSeeFrontierPass,825B42D,"NOLAND: Smart going!\n
Let's see your FRONTIER PASS.$
",data\maps\BattleFrontier_BattleFactoryBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryBattleRoom_Text_ReceivedKnowledgeSymbol,825B460,"The Knowledge Symbol was embossed\n
on the FRONTIER PASS!$
",data\maps\BattleFrontier_BattleFactoryBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryBattleRoom_Text_NextTimeNoHoldsBarred,825B498,"Heh…\n
You're a pretty bright spark…\p
Next time, I'll come after you hard.\n
No holds barred, understand?\p
You keep up your studies!$
",data\maps\BattleFrontier_BattleFactoryBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryBattleRoom_Text_HarderLookThanLastTime,825B517,"NOLAND: Hey, hey! How's it going?\n
You keeping up with your studies?\p
…Oh?\p
You've taken on a harder look than\n
the last time I saw you.\p
Now, this should be fun!\n
I'm getting excited, hey!$
",data\maps\BattleFrontier_BattleFactoryBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryBattleRoom_Text_AllRightBringItOn,825B5CF,"All right!\n
Bring it on!$
",data\maps\BattleFrontier_BattleFactoryBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryBattleRoom_Text_OutOfMyLeagueLetsSeePass,825B5E7,"NOLAND: What the…\n
You're getting out of my league!\p
Sheesh!\n
Let's see that FRONTIER PASS!$
",data\maps\BattleFrontier_BattleFactoryBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryBattleRoom_Text_KnowledgeSymbolTookGoldenShine,825B640,"The Knowledge Symbol took on\n
a golden shine!$
",data\maps\BattleFrontier_BattleFactoryBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryBattleRoom_Text_LastTimeILoseToYou,825B66D,"Pfft, man!\p
That's absolutely the last time\n
I lose to you!\p
We have to do this again, hey?$
",data\maps\BattleFrontier_BattleFactoryBattleRoom\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_WelcomeForSingleBattle,82588EE,"Where the intelligence of TRAINERS\n
is put to the test!\p
Welcome to the BATTLE FACTORY!\p
I am your guide to the Battle Swap\n
Single Tournament.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_TakeSinglesChallenge,825897A,"Would you like to take the Battle\n
Swap Single challenge?$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_ExplainSinglesChallenge,82589B3,"The Battle Swap Single Tournament\n
is a SINGLE BATTLE competition using\l
only rental POKéMON.\p
First, you will be loaned three\n
POKéMON specifically for this event.\p
Using the supplied rental POKéMON,\n
you must conduct a SINGLE BATTLE.\p
If you win, you are permitted to trade\n
one of your rental POKéMON.\p
Repeat this cycle of battling and\n
trading--if you win seven times in\l
a row, you will earn Battle Points.\p
If you want to interrupt your\n
challenge, please save the game.\p
If you don't save, you will be\n
disqualified from your challenge.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_LookForwardToNextVisit,8258BC5,"We look forward to your next visit.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_WhichLevelMode,8258BE9,"Which level do you wish to challenge?\n
Level 50 or Open Level?$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_OkayToSaveBeforeChallenge,8258C27,"Before you begin your challenge,\n
I need to save the game. Is that okay?$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_WillHoldMonsForSafekeeping,8258C6F,"Okay, I will hold your POKéMON for\n
safekeeping while you compete.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,True,,,
BattleFrontier_BattleFactoryLobby_Text_StepThisWay,8258CB1,"Please step this way.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_ReturnMonsSaveResults,8258CC7,"Thank you for participating!\p
I will return your POKéMON in exchange\n
for our rental POKéMON.\p
I must also save the event results.\n
Please wait.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_ReturnMons,8258D54,"I will return your POKéMON in exchange\n
for our rental POKéMON.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,True,,,
BattleFrontier_BattleFactoryLobby_Text_CongratsSevenWins,8258D93,"Congratulations! You've won seven\n
straight Battle Swap matches!$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_AwardBattlePointsForStreak,8258DD3,"In recognition of your 7-win streak,\n
we award you these Battle Point(s).$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,True,,,
BattleFrontier_BattleFactoryLobby_Text_MaxBattlePoints,8258E1C,"Oh, oh, oh!\p
Your Battle Points are maxed.\p
Please come back after using\n
some Battle Points.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,True,,,
BattleFrontier_BattleFactoryLobby_Text_WaitingForYouToResume,8258E77,"We've been waiting for you!\p
Before we resume your challenge,\n
I must save the game.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_DidntSaveBeforeQuitting,8258ECA,"I'm sorry to say this, but you didn't\n
save before you quit playing last time.\p
As a result, you have been disqualified\n
from your challenge.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_WellReturnMons,8258F55,"We'll return your personal POKéMON.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,True,,,
BattleFrontier_BattleFactoryLobby_Text_ReceivedPrizeItem,8258F79,"{PLAYER} received the prize\n
{STR_VAR_1}.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,True,,,
BattleFrontier_BattleFactoryLobby_Text_WelcomeForDoubleBattle,8258F93,"Where the intelligence of TRAINERS\n
is put to the test!\p
Welcome to the BATTLE FACTORY!\p
I am your guide to the Battle Swap\n
Double Tournament.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_TakeDoublesChallenge,825901F,"Would you like to take the Battle\n
Swap Double challenge?$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_ExplainDoublesChallenge,8259058,"The Battle Swap Double Tournament\n
is a DOUBLE BATTLE competition using\l
only rental POKéMON.\p
First, you will be loaned three\n
POKéMON specifically for this event.\p
Using the supplied rental POKéMON,\n
you must conduct a DOUBLE BATTLE.\p
If you win, you are permitted to trade\n
one of your rental POKéMON.\p
Repeat this cycle of battling and\n
trading--if you win seven times in\l
a row, you will earn Battle Points.\p
If you want to interrupt your\n
challenge, please save the game.\p
If you don't save before interrupting,\n
you will be disqualified.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_CongratsForDefeatingHead,825926A,"Congratulations for defeating\n
the FACTORY HEAD and winning\l
seven matches in a row!$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_AwardBattlePoints,82592BD,"In recognition of your wealth of\n
knowledge and keen intelligence,\l
we award you these Battle Point(s).$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_ExchangeMonsAndSave,8259323,"Let me exchange your POKéMON\n
for our rental POKéMON.\p
I need to save the battle data,\n
so please wait.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_RecordLastMatch,8259388,"Would you like to record your last\n
BATTLE FACTORY match on your\l
FRONTIER PASS?$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_NeedKnowledgeOfMonsMoves,82593D7,"Hi!\n
You, there!\p
Are you thinking that the events here\n
are easy since you don't need to have\l
a raised team of POKéMON?\p
I wouldn't be too sure about winning\n
that easily.\p
If you don't have thorough knowledge\n
about POKéMON and their moves,\l
it will be tough to keep winning.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_SwappedForWeakMon,82594E5,"I swapped for a weak POKéMON…\n
I thought it was a good kind to have…\p
They wiped the floor with us…$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_NeedToCheckOpponentsMons,8259547,"Things haven't been going my way\n
at all.\p
You need to check your opponent's\n
POKéMON during battle to see if\l
they're any good.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_CantFigureOutStaffHints,82595C4,"You know how the staff here give you\n
a few hints about your next opponent?\p
Well, I'm a full-grown man, but I have\n
trouble figuring out their hints.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_RentalMonsAreVaried,8259658,"Like, I'm really tough, but I get bored\n
really easily, so I just kept swapping\l
and battling over and over.\p
So anyway, when I kept entering\n
Battle Swap events, I noticed they\l
varied the rental POKéMON.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,True,,,
BattleFrontier_BattleFactoryLobby_Text_RulesAreListed,8259721,"The Battle Swap rules are listed.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_ReadWhichHeading,8259743,"Which heading do you want to read?$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_ExplainBasicRules,8259766,"In a Battle Swap event, you may use\n
only three POKéMON.\p
Whether you are renting or swapping,\n
your team may not have two or more\l
of the same POKéMON.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_ExplainSwapPartnerRules,82597FB,"You may swap POKéMON only with\n
the TRAINER you have just defeated.\p
You may swap for only those POKéMON\n
used by the beaten TRAINER.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_ExplainSwapNumberRules,825987E,"After every battle you win, you may\n
swap for one of your defeated\l
opponent's POKéMON.\p
You will not be able to swap POKéMON\n
with the seventh TRAINER in the event.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_ExplainSwapNotesRules,8259920,"There are two key points to be aware\n
of when swapping POKéMON.\p
First, when swapping, you can't check\n
the stats of the POKéMON you are\l
about to receive.\p
Second, the POKéMON on your team\n
are lined up in sequence, depending on\l
the order in which you rented them.\p
This sequence remains unchanged\n
even when swaps are made.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryLobby_Text_ExplainOpenLvRules,8259A5E,"In the Open Level, the rental POKéMON\n
and the opposing TRAINERS' POKéMON\l
are all Level 100.$
",data\maps\BattleFrontier_BattleFactoryLobby\scripts.inc,inc_file,False,,,
BattleFrontier_BattleFactoryPreBattleRoom_Text_HoldMonsChooseFromSelection,825A1C8,"First, we will hold your POKéMON for\n
safekeeping.\p
You may then choose from our\n
selection of POKéMON.$
",data\maps\BattleFrontier_BattleFactoryPreBattleRoom\scripts.inc,inc_file,False,,,
